Chemical_Name,SMILES,Type,Within Domain of Applicability
2825,C[C@H]1O[C@H](C[C@H](O)[C@@H]1O[C@H]1C[C@H](O)[C@H](O[C@H]2C[C@H](OC(C)=O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](C)O2)[C@@H](C)O1)OC1CC[C@@]2(C)C(CC[C@@H]3[C@@H]2CC[C@]2(C)[C@H]([C@@H](O)C[C@]32O)C2=CC(=O)OC2)C1,0,FALSE
2826,C[C@H]1O[C@H](C[C@H](O)[C@@H]1O[C@H]1C[C@H](O)[C@H](O[C@H]2C[C@H](OC(C)=O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](C)O2)[C@@H](C)O1)O[C@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2C[C@@H](O)[C@]2(C)[C@H](CC[C@]32O)C2=CC(=O)OC2)C1,0,FALSE
2827,Cl.CC(C)[C@H](N)C(=O)OCC(CO)OCN1C=NC2=C1NC(N)=NC2=O,0,TRUE
2828,NC(=N)S(O)=O,0,TRUE
2829,C[C@H]1O[C@H](C[C@H](O)[C@@H]1O[C@H]1C[C@H](O)[C@H](O[C@H]2C[C@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](C)O2)[C@@H](C)O1)O[C@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2C[C@@H](O)[C@]2(C)[C@H](CC[C@]32O)C2=CC(=O)OC2)C1,0,FALSE
2830,CO[Si](CCCNCCN)(OC)OC,0,TRUE
2831,NC1CCC(CC2CCC(N)CC2)CC1,0,TRUE
2832,CCN(CC)CCN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=C(F)C=CC=C1,1,TRUE
2833,[NH4+].[S-]C#N,0,TRUE
2835,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0,TRUE
2836,CCCCCC1NC2=CC(=C(C=C2S(=O)(=O)N1)S(N)(=O)=O)C(F)(F)F,0,TRUE
2837,CC[Si](OC(C)=O)(OC(C)=O)OC(C)=O,0,TRUE
2838,OCC(O)CN1CCN(CC1)C1=CC=CC=C1,0,TRUE
2839,C(CN1CCOCC1)CC1=CC=C(COC2=CC=CC=C2)C=C1,0,TRUE
2840,NNC1=NN=C(CC2=CC=NC=C2)C2=CC=CC=C12,1,TRUE
2841,CN1C=C2C[C@@H]3[C@H](C[C@@H](CNC(=O)OCC4=CC=CC=C4)CN3C)C3=C2C1=CC=C3,0,TRUE
2842,COC1=CC(=CC=C1O)C(=S)N1CCOCC1,0,TRUE
2843,CCC(C)OC(=O)C1=CC=C(O)C=C1,1,TRUE
2844,OC1=CC=C(C=C1)C(=O)OC1=CC=CC=C1,0,TRUE
2845,[O-][N+](=O)C1=CC=C(Cl)C(Cl)=C1Cl,0,TRUE
2846,COC([C@H](OC1=NC(C)=CC(C)=N1)C(O)=O)(C1=CC=CC=C1)C1=CC=CC=C1,0,TRUE
2847,Cl.N[C@H]1C(O)O[C@H](CO)[C@H](O)[C@@H]1O,0,TRUE
2848,N#CCCCC(CCC#N)C#N,0,TRUE
2849,CC1=C(NC2=C(C=CC=N2)C(O)=O)C=CC=C1Cl,1,TRUE
2851,[Na+].[Na+].[Na+].S=C1[N-]C(=S)[N-]C(=S)[N-]1,0,TRUE
2852,OCC1=C(Cl)C=C(Cl)C=C1,0,TRUE
2853,CC[C@H](C)[C@H](N1SC2=CC=CC=C2C1=O)C(O)=O,0,TRUE
2854,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CC[C@@H]4C(C)=O)[C@@H]3CC=C2C1,0,TRUE
2855,Cl.CN(CCCOC1=CC=C(Cl)C=C1Cl)CC#C,1,TRUE
2856,OC(C1=CC=C(Cl)C=C1)(C1=CC=C(Cl)C=C1)C1=CC=CN=C1,0,TRUE
2858,OP(=O)C1=CC=CC=C1,0,TRUE
2859,O=C1N(SC2CCCCC2)C(=O)C2=C1C=CC=C2,0,TRUE
2860,CCCCNC(=O)N1C(NC(=O)OC)=NC2=C1C=CC=C2,1,TRUE
2862,OP(O)(O)=O.OP(O)(O)=O.OP(O)(O)=O.COC1=C2O[C@H]3C(=O)CC[C@H]4[C@H]5CC(C=C1)=C2[C@@]34CCN5C.COC1=C2O[C@H]3C(=O)CC[C@H]4[C@H]5CC(C=C1)=C2[C@@]34CCN5C,0,TRUE
2863,ClC1=NC(C#N)=C(Cl)C(Cl)=C1Cl,0,TRUE
2864,C=CC(=O)OCCOCCOCCOCCOC(=O)C=C,0,TRUE
2865,OCCCCOC=C,0,FALSE
2866,N[C@H](CC(O)=O)C(O)=O,0,TRUE
2867,Cl.O[C@@H](CNCCOC1=CC=C(CC(O)=O)C=C1)C1=CC=CC=C1,0,TRUE
2868,CCCCCCCCN1C=C[N+](C)=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,0,FALSE
2869,[I-].CCCCCCN1C=C[N+](C)=C1,0,FALSE
2870,Cl.CCCNC(C)C(=O)NC1=CC=CC=C1C,0,TRUE
2871,[I-].CCC[N+]1(C)CCCCC1,0,FALSE
2873,CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)NCC(O)=O,0,FALSE
2874,CCCCNC(=O)NCCCC,0,FALSE
2875,C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,1,TRUE
2876,CC(C)C[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C1=NC=CN=C1)B(O)O,0,TRUE
2877,CCOC(=O)NCCC[Si](OCC)(OCC)OCC,0,TRUE
2878,NC(=O)N(O)[C@H]1C[C@@H](OC2=CC=CC(OC3=CC=C(F)C=C3)=C2)C=C1,0,TRUE
2880,OC(=O)CC1=CSC(=N1)C1=CC=C(Cl)C=C1,0,TRUE
2881,CCO[Si](CC(C)C)(OCC)OCC,0,TRUE
2882,OC(CC1=CN=C2C=CC=CN12)(P(O)(O)=O)P(O)(O)=O,0,TRUE
2883,Cl.CCN1CCC2(COC3=C2C=C2N(CCC2=C3)C(=O)C2=CC=C(C=C2)C2=CC=C(C=C2C)C2=NN=C(C)O2)CC1,0,TRUE
2885,CC(=C)[C@H]1CCC(C=O)=CC1,0,TRUE
2886,N1N=NN=C1C1=CC=CC=C1,0,TRUE
2887,OC(=O)CC1=C(N=C(S1)C1=CC=CC=C1)C1=CC=C(Cl)C=C1,1,TRUE
2888,Cl.O=C(O[C@H]1CN2CCC1CC2)N1CCC2=CC=CC=C2[C@@H]1C1=CC=CC=C1,0,TRUE
2889,CCCCCCCCC1=CC=C(O)C=C1,0,TRUE
2890,CC(CCC(O)=O)C(O)=O,0,TRUE
2891,C1CCC2(CCCCO2)OC1,0,TRUE
2892,CCCCOP(=O)OCCCC,0,FALSE
2893,OC(=O)CC(O)(CC(O)=O)C(O)=O.CCC(C(=O)OCCOCCN(CC)CC)C1=CC=CC=C1,0,TRUE
2894,OS(O)(=O)=O.NC1=CC2=NC3=CC(N)=CC=C3C=C2C=C1.NC1=CC2=NC3=CC(N)=CC=C3C=C2C=C1,1,TRUE
2895,CC(=O)N[C@@H](C=O)[C@H](O)[C@H](O)[C@@H](O)CO,0,TRUE
2896,CC(C)(C)C1=CC=C(CCC=O)C=C1,0,TRUE
2897,[Na+].CCCOC1=NN(C(=O)[N-]S(=O)(=O)C2=C(C=CC=C2)C(=O)OC)C(=O)N1C,0,TRUE
2898,[Na+].COC1=NN(C(=O)[N-]S(=O)(=O)C2=C(OC(F)(F)F)C=CC=C2)C(=O)N1C,0,TRUE
2899,Cl.CN(C)C(=O)NC1(CCN(CC[C@]2(CN(CCO2)C(=O)C2=CC=CC=C2)C2=CC(F)=C(F)C=C2)CC1)C1=CC=CC=C1,0,TRUE
2900,CC1=C(C(=NO1)C1=CC=CC=C1)C1=CC=C(C=C1)S(N)(=O)=O,0,TRUE
2901,CC1(C)[C@@H]2C[C@H]1C(=C)CC2,0,TRUE
2903,NC1=C(C=C(C=C1Br)[N+]([O-])=O)[N+]([O-])=O,1,TRUE
2904,COP(=S)(OC)OC1=CC(Cl)=C(I)C=C1Cl,1,TRUE
2905,CCCC(=O)C(O)=O,0,TRUE
2906,CC1=CC=C(C=C1)C(C)(C)C1=CC=C(C)C=C1,0,TRUE
2907,O=C1OC(=O)C2=C1C=CC(OC1=CC3=C(C=C1)C(=O)OC3=O)=C2,0,TRUE
2908,NS(=O)(=O)C1=CC2=C(NC(CC3=CC=CC=C3)NS2(=O)=O)C=C1Cl,0,TRUE
2909,CCC1NC2=C(C=C(C(Cl)=C2)S(N)(=O)=O)S(=O)(=O)N1,0,TRUE
2910,CC1=NC(N)=CC=C1,0,TRUE
2911,CSC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,0,TRUE
2912,COC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,0,TRUE
2913,CCCCCCCCCCCCCCC(Br)C(O)=O,0,FALSE
2914,CCCCC(CC)C(=O)OCCOCCOCCOCCOC(=O)C(CC)CCCC,0,FALSE
2915,Cl.F\C(COC1=CC2=C(C=C1)C1=C(N2)C=CC=C1)=C1\CN2CCC1CC2,1,TRUE
2916,CCNCC(C)=C,0,TRUE
2917,COCCOC1=CC2=NC=NC(NC3=CC=CC(=C3)C#C)=C2C=C1OCCOC,1,TRUE
2918,C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@]34C)[C@@H]1CC=C2,0,TRUE
2919,[O-][N+](=O)C1=CC=C(OC2=C(Cl)C=C(Cl)C=C2)C=C1,0,TRUE
2920,O.O.OC(=O)\C=C\C(O)=O.COC1=CC=C(C[C@H](C)NC[C@@H](O)C2=CC(NC=O)=C(O)C=C2)C=C1.COC1=CC=C(C[C@H](C)NC[C@@H](O)C2=CC(NC=O)=C(O)C=C2)C=C1,0,TRUE
2922,FC1=CC=C(C=C1)C(CCCN1CCC2(CC1)N(CNC2=O)C1=CC=CC=C1)C1=CC=C(F)C=C1,0,TRUE
2923,CCCCCCCCOC1=CC(O)=C(C=C1)C(=O)C1=CC=CC=C1,0,TRUE
2924,CCCCCCC1CCOC1=O,0,FALSE
2925,COC1=C(OCCCN2CCOCC2)C=C2C(NC3=CC(Cl)=C(F)C=C3)=NC=NC2=C1,1,TRUE
2926,CC(=O)C1=CC2=C(OC(C)(C)[C@H](O)[C@H]2NC(=O)C2=CC=C(F)C=C2)C=C1,0,TRUE
2927,CC1(C)O[C@H]2[C@@H]3OC(C)(C)OC[C@@H]3O[C@]2(O1)C(O)=O,0,TRUE
2928,[Na+].CC1=C(C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C([O-])=O)C(=NO1)C1=C(F)C=CC=C1Cl,0,TRUE
2929,CCC(C)(O)CCC=C(C)C,0,FALSE
2930,CCC(C)CCCC(C)(C)O,0,FALSE
2931,CC(CCCC(C)(C)O)C=C,0,FALSE
2932,OC(=O)C1=C(Cl)C(Cl)=NS1,1,TRUE
2933,COC1=CC=C(C=CC(=O)C2=C(OC)C=C(OC)C=C2)C=C1,1,TRUE
2934,CCCCCCCCCCOC1=CC2=C(C=C1OCC)N=CC(C(=O)OCC)=C2O,0,TRUE
2935,OC(=O)CCCCCCCCCC(O)=O,0,TRUE
2936,CCCCOCNC(=O)C=C,0,FALSE
2937,CCCCCC[C@@H](CCC)C(O)=O,0,FALSE
2938,OS(O)(=O)=O.CC[C@]1(O)C[C@@H]2C[N@](C1)CCC1=C(NC3=CC=CC=C13)[C@@](C2)(C(=O)OC)C1=C(OC)C=C2N(C)[C@@H]3[C@]4(CCN5CC=C[C@](CC)([C@@H]45)[C@@H](OC(C)=O)[C@]3(O)C(=O)OC)C2=C1,0,FALSE
2939,Cl.COC1=CC(C[C@@H]2NCCC3=C2C=C(O)C(O)=C3)=CC(OC)=C1OC,0,TRUE
2940,CC(C)(C)NCC(O)C1=CC=C(O)C(CO)=C1,0,TRUE
2941,Cl.COC(=O)[C@@H](N)CS,0,TRUE
2942,F[P-](F)(F)(F)(F)F.CCCC[N+]1=CC=CC=C1,0,TRUE
2943,COC(=O)C1=C(Cl)C(Cl)=C(C(=O)OC)C(Cl)=C1Cl,1,TRUE
2944,CCCCN(CC)C1=C(C=C(C=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,0,TRUE
2945,O[C@H]([C@H](CC1=CC=CC=C1)NC(=O)C1=CC2=CC(Cl)=CC=C2N1)C(=O)N1C[C@H](O)[C@H](O)C1,0,TRUE
2946,CC(C)CC1=NC=CS1,0,TRUE
2947,CCCCCCCCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC,0,FALSE
2948,C1CCN(CC1)C1(CCCCC1)C1=CC=CS1,0,TRUE
2949,Cl.COC1=C2N(C=C(C(O)=O)C(=O)C2=CC(F)=C1N1C[C@@H]2CCCN[C@@H]2C1)C1CC1,0,TRUE
2950,CNC(=O)N(C)C1=NC2=C(S1)C=CC=C2,1,TRUE
2951,COC1=CC(C)=NN1C1=NC(OC)=CC(C)=N1,0,TRUE
2952,CC(=O)NC1=CC=C(CC(O)=O)C=C1,0,TRUE
2954,[O-][N+](=O)C1=C(Cl)C=C(Cl)C=C1Cl,0,TRUE
2955,ClC1=CC(Cl)=C(C=C1)[C@@H]1CS\C(S1)=C(\C#N)N1C=CN=C1,1,TRUE
2956,OC[C@H]1O[C@H](OC2=CC=C(CCCCCCC3=CC=C(O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)C(=C3)C3=CC(CC(O)=O)=CC=C3)C=C2C2=CC(CC(O)=O)=CC=C2)[C@@H](O)[C@@H](O)[C@@H]1O,0,TRUE
2957,C[SiH](O[Si](C)(C)C)O[Si](C)(C)C,0,TRUE
2958,CC1=C(OCC(O)=O)C=CC=C1,0,TRUE
2961,CNC(=O)OCC1=CC=CC(COC(=O)NC)=N1,0,TRUE
2962,CCCCCC\C=C\C=O,0,FALSE
2963,CCOC(=O)CC(C(C)=O)C(C)=O,0,FALSE
2964,CC(C)SCC1=CC=CO1,0,TRUE
2965,ClC1=CC=C(C=C1)C1=C(NC(=O)C2=C(Cl)N=CC=C2)C=CC=C1,0,TRUE
2966,CCOC(=O)COC1=CC(N2N=CC(=C(C)C2=O)C(F)(F)F)=C(F)C=C1Cl,0,TRUE
2967,O.Cl.C1=CC2=C(N=C1)C1=C(C=CC=N1)C=C2,1,TRUE
2971,CCOP(=S)(OCC)OC1=NOC(=C1)C1=CC=CC=C1,1,TRUE
2972,[Br-].CCCCCCCCCCN1C=C[N+](C)=C1,0,FALSE
2973,NC(=N)NCCCC[C@@H]1NC(=O)CCSSC[C@H](NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC2=CNC3=C2C=CC=C3)NC(=O)[C@H](CC(O)=O)NC(=O)CNC1=O)C(N)=O,0,TRUE
2974,CN(N=O)C(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O,0,TRUE
2975,NC(=O)CN1C(=O)C=C(CCN2CCN(CC2)C2=NC=CC3=C2C=CS3)C2=C1C=C(F)C=C2,0,TRUE
2976,C1=CC=C(C(=C1)C(=O)O)[O-].C1=CC=C(C(=C1)C(=O)O)[O-].O.O.O.O.[Mg+2],0,TRUE
2977,OCCSSCCO,0,TRUE
2978,CCCCCCCCCCCCCCN(CCO)CCO,0,FALSE
2979,Cl.CC(CC1=CC=CC=C1)NCCN1C=NC2=C1C(=O)N(C)C(=O)N2C,0,TRUE
2980,CC(=O)\C=C\C1=CC=CC=C1,0,TRUE
2981,ClC1=C(Cl)C(C#N)=C(Cl)C(C#N)=C1Cl,0,TRUE
2982,FC1=CC=CC(F)=C1C#N,0,TRUE
2983,CCCCCCOC1=CC=C(O)C=C1,0,TRUE
2984,CCCN(CCC)C1=C(C=C(C=C1[N+]([O-])=O)S(N)(=O)=O)[N+]([O-])=O,0,TRUE
2985,[Br-].CC[N+]1=CC=CC=C1,0,TRUE
2986,CCCCNS(=O)(=O)C1=CC=C(C)C=C1,0,TRUE
2987,CN1C(=O)C(=NNC(N)=S)C2=C1C=CC=C2,1,TRUE
2988,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCN3C=NC(=C3)C3=CN=CC=C3)C(=O)O[C@]12C)OC,0,TRUE
2989,O.Cl.Cl.CCCN[C@H]1CCC2=C(C1)SC(N)=N2,0,TRUE
2990,CCNC1=NC(NC(C)C)=NC(Cl)=N1,0,TRUE
2991,C1=CC2=C3C(=C1)C1=C4C(C=CC5=C4C3=C(C=C2)C=C5)=CC=C1,0,TRUE
2992,CC1=CC=C(O1)C(O)=O,0,TRUE
2993,NC1=C2CN(C3CCC(=O)NC3=O)C(=O)C2=CC=C1,0,TRUE
2994,COC1=C(Cl)C=CC(Cl)=C1C(O)=O,0,TRUE
2995,NC(=S)C1=C(Cl)C=CC=C1Cl,0,TRUE
2996,CC(C)N(C(=O)CCl)C1=CC=CC=C1,0,TRUE
2997,COC(=O)NC1=CC(Cl)=C(Cl)C=C1,1,TRUE
2998,COC1=CC2=NC(=NC(N)=C2C=C1OC)N1CCN(CC1)C(=O)C1=CC=CO1,0,TRUE
2999,CC(COC(=O)C1=CC=CC=C1)OC(=O)C1=CC=CC=C1,0,TRUE
3000,CCN(CCN)C1=CC(C)=CC=C1,1,TRUE
3001,CC(C)[C@H](N1CCCNC1=O)C(=O)N[C@H](C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)COC1=C(C)C=CC=C1C)CC1=CC=CC=C1,0,TRUE
3002,COC(=O)COC1=C(Cl)C=C(Cl)C=C1,0,TRUE
3003,CCCCC(CC)COC(=O)COC1=C(Cl)C=C(Cl)C(Cl)=C1,0,TRUE
3004,O.NC(CCC(O)=O)C(O)=O,0,TRUE
3005,O.Cl.COC1=C2N(C=C(C(O)=O)C(=O)C2=CC(F)=C1N1C[C@@H]2CCCN[C@@H]2C1)C1CC1,0,TRUE
3006,CCOC(=O)CN[C@H](C1CCCCC1)C(=O)N1CC[C@H]1C(=O)NCC1=CC=C(C=C1)C(\N)=N\O,0,TRUE
3007,C1=CC2=C3C=CC=C4C=CC5=CC=CC(=C2C=C1)C5=C34,1,FALSE
3008,CCCCOCCOC(=O)COC1=C(Cl)C=C(Cl)C=C1,0,TRUE
3009,CCCSC(=O)N(CCC)CCC,0,TRUE
3010,ClC1=CC=CC(=N1)C(Cl)(Cl)Cl,0,TRUE
3011,CC1=C(O)C(=O)CO1,0,TRUE
3013,[Na+].[Na+].[Na+].[O-]C(=O)C1=C(\N=N\C2=CC=C(C=C2)S([O-])(=O)=O)C(=O)N(N1)C1=CC=C(C=C1)S([O-])(=O)=O,0,TRUE
3014,Cl.NC1(CCCCC1)C1=CC=CC=C1,0,TRUE
3015,[Na+].N#C[N-]C#N,0,TRUE
3016,CC(C)(N)C#N,0,TRUE
3017,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C,0,TRUE
3018,[Na+].[Na+].OC1=C(\N=N\C2=CC=CC=C2)C2=C(C=C(C=C2C=C1)S([O-])(=O)=O)S([O-])(=O)=O,0,TRUE
3019,CC1=CC=CC(C)=C1NC(=O)C1=C(C=CC=C1)C(O)=O,0,TRUE
3020,Cl.NNC(N)=N,1,TRUE
3021,[Na+].[Na+].NC1=CC(N)=C(C=C1)\N=N\C1=CC=C(C=C1)C1=CC=C(C=C1)\N=N\C1=C(C=C2C=C(C(\N=N\C3=CC=CC=C3)=C(O)C2=C1N)S([O-])(=O)=O)S([O-])(=O)=O,1,TRUE
3022,CCS(=O)(=O)CCN1C(C)=NC=C1[N+]([O-])=O,0,TRUE
3025,CC1=C(N)C=C(C=C1)C(N)=O,0,TRUE
3026,Cl.C[C@H]1O[C@H](O[C@@H]2[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@H]2O)[C@@H](N)C[C@@H]1NC(=N)C(O)=O,0,TRUE
3027,CNCC1=CC=C(NC(=O)C2=CNC3=C2C(=O)CCC3)C=C1,1,TRUE
3028,[Br-].CCC[N+](CCC)(CCC)CCC,0,FALSE
3030,CC1=CC2=C(C=C1)C(=O)OC2=O,0,TRUE
3031,OC1=CC=C(C=C1)C1(CC2CC1C1CCCC21)C1=CC=C(O)C=C1,0,TRUE
3032,[K+].CCCCC([O-])=O,0,FALSE
3033,OP(O)(=O)OC(CN1C=NC=N1)(CN1C=NC=N1)C1=CC=C(F)C=C1F,0,TRUE
3034,CC(C)(C)C1=CC(O)=CC=C1O,1,TRUE
3035,OC(=O)CC(O)(CC(O)=O)C(O)=O.CCN(CC)CCC1=NC(=NO1)C1=CC=CC=C1,0,TRUE
3037,CCCCC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C2=CC=CC=C2O1,0,TRUE
3038,[K+].[O-]C(=O)CNC1=CC=CC=C1,1,TRUE
3039,CNC(=O)NC(O)C(Cl)(Cl)Cl,0,TRUE
3040,CCN1C=C(C(O)=O)C(=O)C2=C1N=C(N=C2)N1CCCC1,0,TRUE
3041,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0,TRUE
3042,CCC(=O)NCCC1CCC2=CC=C3OCCC3=C12,0,TRUE
3044,CC(C)OC1=CC(N2N=C(OC2=O)C(C)(C)C)=C(Cl)C=C1Cl,0,TRUE
3045,CC1=C(CCOC2=CC=C(C[C@H](NC3=C(C=CC=C3)C(=O)C3=CC=CC=C3)C(O)=O)C=C2)N=C(O1)C1=CC=CC=C1,0,TRUE
3046,COCC1=NN=C(N1C1=C(Cl)C(Cl)=CC2=C1NC(=O)C(=O)N2)C1=C[N+]([O-])=CC=C1,0,TRUE
3047,OC(=O)CC1=C(Cl)C=C(Cl)C=C1,0,TRUE
3049,Cl.CN(C)\C=N\C1=CC=C(Cl)C=C1C,0,TRUE
3050,CC1=C(C=CC=C1C(O)=O)[N+]([O-])=O,0,TRUE
3051,CCCCCCCCCC#N,0,FALSE
3052,[Na+].[O-]S(=O)(=O)CCS,0,TRUE
3053,Cl.CCCCC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C2=C(O1)C=CC=C2,0,TRUE
3054,CCCCCCCCCC=CCC1CC(=O)OC1=O,0,FALSE
3055,CC1=CC=CC=C1CCO,0,TRUE
3056,CN(C)C(=O)NC1=CC=C(OC2=CC=C(Cl)C=C2)C=C1,0,TRUE
3057,CC1CCCCC1NC(=O)NC1=CC=CC=C1,0,TRUE
3058,OP(O)(=O)CP(O)(O)=O,0,TRUE
3059,COC1=CC(Cl)=CC=C1Cl,0,TRUE
3060,[Na+].CCC(=O)[N-]S(=O)(=O)C1=CC=C(C=C1)C1=C(C)ON=C1C1=CC=CC=C1,0,TRUE
3061,CC(O)=O.CC1=C(N(CC2=CC=C(OCCN3CCCCCC3)C=C2)C2=C1C=C(O)C=C2)C1=CC=C(O)C=C1,0,TRUE
3062,CC(=C)C(=O)OCC(C)(C)COC(=O)C(C)=C,0,TRUE
3063,Cl.N[C@@H]1C[C@H]1C1=CC=CC=C1,0,TRUE
3065,CCCCCCCC1=CC=C(O)C=C1,0,TRUE
3066,[O-][N+](=O)C1=CC=C(OC2=CC=C(C=C2)N=C=S)C=C1,0,TRUE
3067,COC(=O)N[C@H](C(=O)N[C@@H](CC1=CC=CC=C1)[C@@H](O)CN(CC1=CC=C(C=C1)C1=NC=CC=C1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C,0,TRUE
3068,[Na+].COC1=CC(OC)=NC(NC(=O)[N-]S(=O)(=O)C2=NC=CC=C2OCC(F)(F)F)=N1,0,TRUE
3069,CCC1=NN(C2CCCCC2)C2=C1C=CC(=C2)[C@]1(CC[C@@H](CC1)C(O)=O)C#N,0,TRUE
3070,ClC1=CC2=C(NC(=O)O2)C=C1,0,TRUE
3071,NC1=NC2=C(S1)C=CC=C2Cl,1,FALSE
3072,CCC(C)(C)C1CCC(CC1)OC,0,TRUE
3073,CC12CC3CC(C)(C1)CC(N)(C3)C2,0,TRUE
3074,CC1=C2C(O)=CC3=C4C2=C(C(O)=C1)C(=O)C1=C4C(=C(O)C=C1O)C(=O)C3(C)C,0,TRUE
3076,[Br-].CC[N+](CC)(CC)CCOC(=O)C(C1CCCC1)C1CCCC1,0,FALSE
3077,C[C@@H]1C[C@H]2C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(F)[C@@H](O)CC2(C)[C@@]1(O)C(=O)COC(=O)C(C)(C)C,0,FALSE
3078,Cl.Cl.NC(=O)COCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1,0,TRUE
3079,CNC.OC(=O)COC1=C(Cl)C=C(Cl)C=C1,0,TRUE
3080,CCSC(=O)N(CC(C)C)CC(C)C,0,TRUE
3081,NC(=O)C1=C(Cl)C=CC=C1Cl,0,TRUE
3082,Cl.CC1=CC2=C(C=C1C(F)(F)F)N(CC2)C(=O)NC1=CC=C(OC2=CC=CN=C2C)N=C1,0,TRUE
3083,OC12CC3CC(C1)C(=O)C(C3)C2,0,TRUE
3084,OCCCCCCCl,0,TRUE
3085,[O-][N+](=O)C1=CC(Cl)=C(Cl)C(Cl)=C1,0,TRUE
3086,CN1C2=CC=C(C=C2C(=NCC1=O)C1=CC=CC=C1)[N+]([O-])=O,0,TRUE
3088,OC(=O)C1=CC=C(C=C1)N1N=C(N=C1C1=CC=CC=C1O)C1=CC=CC=C1O,0,TRUE
3089,CCCCCCCCCCN,0,FALSE
3090,O.O.O.O.[Na+].CC(C)(C)C(=O)OC1=CC=C(C=C1)S(=O)(=O)NC1=CC=CC=C1C(=O)NCC([O-])=O,1,TRUE
3091,Cl.NC(=N)NC(=O)C1=NC(Cl)=C(N)N=C1N,1,TRUE
3092,IC#CCCCCCCCCC(=O)OC1=CC=CC=C1,0,TRUE
3093,CCOC(=O)CCC1=CC=CC=C1,0,TRUE
3094,OC(=O)C=CC(O)=O.CC(C)OC(=O)OCOP(=O)(CO[C@H](C)CN1C=NC2=C1N=CN=C2N)OCOC(=O)OC(C)C,0,TRUE
3096,CCC[C@@H](C)C1(CC=C)C(=O)NC(=O)NC1=O,0,TRUE
3097,NC1=NC(=O)NC=C1F,0,TRUE
3098,CSC1=CC2=C(SC3=C(CC2N2CCN(C)CC2)C=CC=C3)C=C1,0,TRUE
3099,CC1=NC=C(C=C1)C1=NC=C(Cl)C=C1C1=CC=C(C=C1)S(C)(=O)=O,0,TRUE
3100,CC(O)=O.CC(C)C1=CC=C2C(CC[C@H]3[C@](C)(CN)CCC[C@]23C)=C1,0,TRUE
3101,Cl.NC1=CC=C(Cl)C=C1,1,FALSE
3102,Cl.COC1=CC=C(N)C=C1,1,TRUE
3103,CC(C)\N=C1\C=C2N(C3=CC=C(Cl)C=C3)C3=CC=CC=C3N=C2C=C1NC1=CC=C(Cl)C=C1,0,TRUE
3104,CCO[Si](C)(OCC)OCC,0,TRUE
3105,Cl.Cl.COC1=CC(=CC=C1N)C1=CC=C(N)C(OC)=C1,0,TRUE
3106,CNC(=O)OC1=CC(C)=C(C=C1)N(C)C,0,TRUE
